"GEOID","NAME","acs","census","pep","lon","lat","worldpop","fb"
"22067","Morehouse Parish, Louisiana",28388,27979,27873,-91.8079092796157,32.8222182278227,28071.7499785458,23914.4517276562
"22069","Natchitoches Parish, Louisiana",39274,39566,39528,-93.0918693637682,31.726678932873,39615.1651957639,38989.7109939208
"22071","Orleans Parish, Louisiana",295285,343829,347772,-89.933100813107,30.0344298188126,347304.475965584,283327.897291661
"22073","Ouachita Parish, Louisiana",152207,153720,153969,-92.1593802032179,32.4833014034865,153754.763029885,139157.364900712
"22075","Plaquemines Parish, Louisiana",22710,23042,23117,-89.624209482112,29.4501150384826,23911.8147743369,20966.4553678839
"22077","Pointe Coupee Parish, Louisiana",22837,22802,22823,-91.6092125081617,30.716812526893,22687.2686624804,22373.3215756019
"22079","Rapides Parish, Louisiana",130800,131613,131760,-92.5301100720082,31.2051079744881,131437.835715235,131643.676485528
"22081","Red River Parish, Louisiana",9181,9091,9099,-93.3387834620907,32.0992281033093,9057.83617054054,8193.58044797235
"22083","Richland Parish, Louisiana",20692,20725,20756,-91.7716886980206,32.4218581243476,20673.2916299305,18436.1485439188
"22085","Sabine Parish, Louisiana",24119,24233,24226,-93.5560874153071,31.5695481549764,24258.3990577816,24008.6153817013
"22087","St. Bernard Parish, Louisiana",27739,35897,36824,-89.5359162145822,29.8968409669153,35588.136417135,25911.304511576
"22089","St. Charles Parish, Louisiana",52645,52780,52818,-90.3620749879284,29.898015133517,55739.6359462473,54656.0982055976
"22091","St. Helena Parish, Louisiana",11125,11203,11197,-90.7100898649024,30.820459263063,11146.5401484948,11377.8036708194
"22093","St. James Parish, Louisiana",22096,22102,22048,-90.7942601867781,30.0274400876685,22180.2219969971,22181.0405565402
"22095","St. John the Baptist Parish, Louisiana",46728,45924,45591,-90.5469039141921,30.0974504906736,45861.8015433836,46720.9989880287
"22097","St. Landry Parish, Louisiana",84309,83384,83495,-92.0032969581314,30.6032939598787,82978.4077975325,79918.0042866166
"22099","St. Martin Parish, Louisiana",51721,52160,52224,-91.7249014581463,30.2268196901501,52118.383507409,53245.6971539416
"22101","St. Mary Parish, Louisiana",54348,54650,54550,-91.4404184398017,29.7231733620323,54366.298489094,54110.6912740101
"22103","St. Tammany Parish, Louisiana",228894,233740,234544,-89.945344582681,30.4686263283619,233654.062204913,254029.949883641
"22105","Tangipahoa Parish, Louisiana",118190,121097,121485,-90.4138480213223,30.6533472562472,121763.64790837,131211.195767484
"22107","Tensas Parish, Louisiana",5430,5252,5229,-91.3329630359586,32.0076870145587,5232.38957656108,4473.05548121424
"22109","Terrebonne Parish, Louisiana",111131,111860,111506,-90.8406187338989,29.4312099309329,112115.825478974,113759.232819587
"22111","Union Parish, Louisiana",22750,22721,22833,-92.3802818848157,32.8335537786189,22963.3512656029,20781.4924477757
"22113","Vermilion Parish, Louisiana",57280,57999,58085,-92.3235364722357,29.8609942252737,58084.8826445177,59335.5576827015
"22115","Vernon Parish, Louisiana",50451,52334,52742,-93.1825446999435,31.1079772876071,52407.7652762084,51159.2744885284
"22117","Washington Parish, Louisiana",46578,47168,47089,-90.0337872338962,30.8586752513415,46971.9111730851,48143.9573061918
"22119","Webster Parish, Louisiana",41238,41207,41199,-93.3345588684405,32.7162422743978,41055.2143554052,37243.999099559
"22121","West Baton Rouge Parish, Louisiana",23274,23788,23951,-91.3282779155906,30.4655618085071,23817.2392242991,24157.3352941873
"22123","West Carroll Parish, Louisiana",11689,11604,11576,-91.4635184508605,32.7882676433377,11562.7081319848,10243.6352451642
"22125","West Feliciana Parish, Louisiana",15681,15625,15641,-91.4212571543447,30.882361065208,15654.147007292,15302.7699021343
"22127","Winn Parish, Louisiana",15477,15313,15303,-92.6347222194446,31.946807978739,15346.030555364,12701.7235052467
"23001","Androscoggin County, Maine",107882,107702,107708,-70.2033658422557,44.1716214835287,107725.637961946,97603.3689876311
"23003","Aroostook County, Maine",72412,71870,71699,-68.6019104834321,46.6656853967671,72395.9389176653,62656.8493229257
"23005","Cumberland County, Maine",279994,281674,281474,-70.4279603973193,43.8724651039137,281426.431434254,259492.424839812
"23007","Franklin County, Maine",30657,30768,30719,-70.4447205276875,44.9806036052967,30790.1341268428,28491.9663231878
"23009","Hancock County, Maine",54309,54418,54350,-68.3586639652949,44.7146398945143,54404.3195926103,50520.5755049281
"23011","Kennebec County, Maine",121925,122151,122076,-69.766181818955,44.4187581057911,122212.735819972,112715.308646223
"23013","Knox County, Maine",40111,39736,39730,-69.2405906260093,44.1829413533615,39780.4363573968,35967.3988998811
"23015","Lincoln County, Maine",34719,34457,34385,-69.543115948751,44.0887013458113,34424.5771893663,31939.7691639324
"23017","Oxford County, Maine",57867,57833,57779,-70.7640444341868,44.5186413281935,58014.5523875229,54150.9621007846
"23019","Penobscot County, Maine",152934,153923,153861,-68.6537000533688,45.4053489683189,153860.721851926,141818.631395525
"23021","Piscataquis County, Maine",17555,17535,17550,-69.287827112606,45.8391858482642,17631.3357670269,16020.9478775554
"23023","Sagadahoc County, Maine",35688,35293,35228,-69.8682240226344,43.9897977294462,35491.4596219584,32139.8470525264
"23025","Somerset County, Maine",52261,52228,52216,-69.9603398914704,45.5197907979855,52011.1069586438,47818.6626460858
"23027","Waldo County, Maine",38740,38786,38818,-69.162323823644,44.5186323509372,38816.1470514061,36416.6005266488
"23029","Washington County, Maine",33154,32856,32827,-67.6457609772188,45.0499232159405,32844.0513478224,29204.2809416841
"23031","York County, Maine",197457,197131,197209,-70.7122377995234,43.4871970715302,198091.011019283,182137.662442558
"24001","Allegany County, Maryland",74638,75087,74965,-78.6957989709886,39.6244670598433,75411.7848937258,72814.8591946504
"24003","Anne Arundel County, Maryland",527020,537656,539284,-76.6260593847475,39.0051712891666,535578.061267182,554479.791974085
"24005","Baltimore County, Maryland",799195,805029,806656,-76.6495506991845,39.4728531621034,790549.989252103,819633.587316679
"24009","Calvert County, Maryland",87891,88737,88988,-76.5874506369105,38.5538898884599,89138.2730968115,95039.7337602846
"24011","Caroline County, Maryland",32805,33066,33052,-75.8421391737317,38.8724085097178,33500.1449082494,33830.941937977
"24013","Carroll County, Maryland",167208,167134,167213,-77.0329763603966,39.5648241311936,166420.741987765,173551.431954863
"24015","Cecil County, Maryland",100139,101108,101165,-75.9471102153657,39.5838890394663,102458.199168216,107683.060202
"24017","Charles County, Maryland",143912,146551,147159,-77.0419385222152,38.5003020442365,146072.241642216,158749.837317975
"24019","Dorchester County, Maryland",32287,32618,32688,-76.00709458727,38.4852580713795,32459.3077009189,32794.731116394
"24021","Frederick County, Maryland",229205,233385,234218,-77.4078009029086,39.4773566116387,233224.907493177,250160.680545118
"24023","Garrett County, Maryland",30145,30097,30141,-79.2732331512265,39.5413436896893,30139.4385742189,29729.4345749237
"24025","Harford County, Maryland",242888,244826,245237,-76.3260185492291,39.5656630719194,245324.758119493,254988.734586933
"24027","Howard County, Maryland",279366,287085,288627,-76.9360431181566,39.2491020889521,287933.101624601,303864.452003797
"24029","Kent County, Maryland",20018,20197,20213,-76.0356498726429,39.2572099424403,20372.5751060983,20243.57252849
"24031","Montgomery County, Maryland",947230,971777,975602,-77.2202213656721,39.1383049847734,968639.139566183,1012988.15855041
"24033","Prince George's County, Maryland",854722,863420,866419,-76.863818408001,38.8280724007604,869746.163479153,882790.801079247
"24035","Queen Anne's County, Maryland",46945,47798,47806,-75.9885752199764,39.0836372433923,47673.7255321285,51216.1667245198
"24037","St. Mary's County, Maryland",102086,105151,105761,-76.6296284146441,38.3022861946092,105374.015934781,114682.588622635
"24039","Somerset County, Maryland",26411,26470,26464,-75.7364941967905,38.1226180736036,26614.9780018067,26586.7542636019
"24041","Talbot County, Maryland",37361,37782,37879,-76.0928551060819,38.7727250278244,37715.5283602397,38883.521820805
"24043","Washington County, Maryland",146329,147430,147721,-77.8207732773102,39.6113068415069,148569.706363609,152019.310855285
"24045","Wicomico County, Maryland",96951,98733,98972,-75.6285516802804,38.3741571826564,99147.3932737918,104341.944587036
"24047","Worcester County, Maryland",51133,51454,51500,-75.3442046056797,38.226483300945,50947.0139528532,53096.7448525352
"24510","Baltimore city, Maryland",620538,620961,620915,-76.625744199582,39.3149776895923,637998.621708347,588070.132772974
"25001","Barnstable County, Massachusetts",217483,215888,215899,-70.2863406170201,41.7356167899166,216119.262645754,188697.514137513
"25003","Berkshire County, Massachusetts",131528,131219,131317,-73.2049207578199,42.3678289476479,130979.735390165,127295.28237029
"25005","Bristol County, Massachusetts",546433,548285,549166,-71.109491440731,41.8053942091692,549238.752286271,475504.240266107
"25007","Dukes County, Massachusetts",16155,16535,16572,-70.6347565275389,41.3851907720065,16535.0000715998,15854.1341298144
"25009","Essex County, Massachusetts",735642,743159,745461,-70.9777142372165,42.6697967515218,744990.429305641,664051.019017955
"25011","Franklin County, Massachusetts",71523,71372,71369,-72.5914099709886,42.5831059369741,71200.6734826178,63200.1952617653
"25013","Hampden County, Massachusetts",462270,463490,464237,-72.6253257568442,42.1367093748267,464140.21505753,399624.761774913
"25015","Hampshire County, Massachusetts",157326,158080,159329,-72.6590999915836,42.3391600686585,157711.431344172,142527.887929098
"25017","Middlesex County, Massachusetts",1479491,1503085,1507681,-71.3899432642163,42.4843833100636,1508007.32643524,1318497.74527705
"25019","Nantucket County, Massachusetts",10069,10172,10168,-70.0530335996954,41.2892967005003,10171.9999622917,9075.71619933362
"25021","Norfolk County, Massachusetts",662077,670850,673019,-71.2248266011558,42.1569882968828,678976.966633081,595041.008385986
"25023","Plymouth County, Massachusetts",490784,494919,495926,-70.8156130814391,41.9567920061315,495683.766883418,447561.511227683
"25025","Suffolk County, Massachusetts",704460,722023,725772,-71.1056226020657,42.309275170535,709023.025332779,626797.39775848
"25027","Worcester County, Massachusetts",791855,798552,800391,-71.9074401562881,42.3540436332886,797735.748202749,722864.54671455
"26001","Alcona County, Michigan",11238,10942,10879,-83.5949783727455,44.6886798611124,10977.6485720904,10423.584760026
"26003","Alger County, Michigan",9604,9601,9580,-86.618527458294,46.4075262877432,9602.11544585993,9329.51363970706
"26005","Allegan County, Michigan",111385,111408,111523,-85.8851656336104,42.5899846070017,109687.083379571,112893.069358347
"26007","Alpena County, Michigan",29958,29598,29510,-83.6291445900354,45.0390470277148,29714.0871758718,28456.8998474886
"26009","Antrim County, Michigan",23975,23580,23491,-85.1361633810517,45.0023976385134,23659.202973593,23473.1488638902
"26011","Arenac County, Michigan",16487,15899,15852,-83.8919786075025,44.0705282172476,15789.6875861725,15073.505419612
"26013","Baraga County, Michigan",8882,8860,8861,-88.3761493867895,46.6640938784478,8842.20547341651,8785.01411837924
"26015","Barry County, Michigan",59576,59173,59095,-85.3119745081826,42.5933277659832,58210.1520244163,59468.6496630442
"26017","Bay County, Michigan",108156,107771,107679,-83.9874798985702,43.7056436058582,107654.455505325,105386.882761443
"26019","Benzie County, Michigan",17705,17525,17505,-86.0064025172488,44.6431642695199,17323.9259378615,18062.2531478734
"26021","Berrien County, Michigan",157232,156813,156737,-86.4184605984538,41.9596247370082,157349.428062227,151732.445277908
"26023","Branch County, Michigan",46083,45248,45174,-85.0642590579055,41.9265097627352,45549.3822069615,44444.0656788685
"26025","Calhoun County, Michigan",137112,136146,135951,-85.0026972810805,42.2456300585167,136257.934354708,132385.80603365
"26027","Cass County, Michigan",52429,52293,52247,-85.990868986959,41.9198536876092,56058.8925697207,51902.002515906
"26029","Charlevoix County, Michigan",26228,25949,25935,-85.034124924412,45.2250954002412,26157.3149775029,25510.1401006179
"26031","Cheboygan County, Michigan",26699,26152,26062,-84.5057642154375,45.4478880424666,26152.0312311253,25648.2213986799
"26033","Chippewa County, Michigan",39078,38520,38616,-84.7240147139248,46.3284846902436,38476.9495449415,38047.1515096712
"26035","Clare County, Michigan",31162,30926,31006,-84.8427979444363,43.9913493467704,30322.9553594068,30219.4017100198
"26037","Clinton County, Michigan",74235,75382,75403,-84.5943378333162,42.9489503417768,78265.2610386461,80598.1024264105
"26039","Crawford County, Michigan",14325,14074,14055,-84.60008196492,44.68497752622,14588.6347465299,13752.3596700765
"26041","Delta County, Michigan",37403,37069,37047,-86.9351336389696,45.924157404678,37053.9351504873,35927.1889018066
"26043","Dickinson County, Michigan",26584,26168,26158,-87.8834102031126,46.0117346873646,26275.7254742369,25225.073682149
"26045","Eaton County, Michigan",108002,107759,107746,-84.8379198449248,42.5990347780466,109298.186410524,108615.580156147
"26047","Emmet County, Michigan",32806,32694,32650,-84.8896455013996,45.5133522457561,32527.7394770347,32952.9435504706
"26049","Genesee County, Michigan",433054,425790,424953,-83.7034608608282,43.0280000575032,425554.162081003,415551.096233782
"26051","Gladwin County, Michigan",26076,25692,25735,-84.3786242876985,43.9929298999574,25884.0531066234,25214.5111351938
"26053","Gogebic County, Michigan",16471,16427,16396,-89.6865659471166,46.4009565480854,16272.0737316554,15658.7544393374
"26055","Grand Traverse County, Michigan",86061,86986,86971,-85.5544387495089,44.6739039388672,86718.4338043313,90752.7227844079
"26057","Gratiot County, Michigan",42612,42476,42432,-84.6043702928778,43.2969175202529,42450.2063377649,41684.3002568746
"26059","Hillsdale County, Michigan",47033,46688,46648,-84.5966125082202,41.8966259896448,47517.7272776514,46113.5864512484
"26061","Houghton County, Michigan",36192,36628,36730,-88.6849228173855,46.8960681668257,36451.8673376578,36382.8027890285
"26063","Huron County, Michigan",33642,33118,33083,-83.0130389692251,43.8391959851008,33099.1783608179,31382.3525493472
"26065","Ingham County, Michigan",281365,280895,281116,-84.3681918311415,42.6039777803104,275596.515083387,277220.886541759
"26067","Ionia County, Michigan",64651,63905,63842,-85.0705830737492,42.9474940066625,63412.7005569041,60858.727507991
"26069","Iosco County, Michigan",26422,25887,25839,-83.6363561887928,44.3591997636555,25835.1288846858,24827.899811344
"26071","Iron County, Michigan",12057,11817,11810,-88.5379825842828,46.2119246980242,11818.1221025145,11048.4801347477
"26073","Isabella County, Michigan",69451,70311,70294,-84.8436093818951,43.6407593313971,70416.864218168,73239.3581685559
"26075","Jackson County, Michigan",161569,160248,160109,-84.4192964369664,42.250476906925,159776.464195371,158434.576315805
"26077","Kalamazoo County, Michigan",247246,250331,250751,-85.5254096984863,42.2470417022705,250913.063012123,253603.079609072
"26079","Kalkaska County, Michigan",17400,17153,17146,-85.0792539549905,44.6883397473355,17022.7416773724,17124.4693264633
"26081","Kent County, Michigan",599432,602622,602975,-85.5457010092776,43.0325793035513,603924.429976486,609496.918072392
"26083","Keweenaw County, Michigan",2122,2156,2169,-88.118338739979,47.3568414167022,2350.32930091923,2062.7660847001
"26085","Lake County, Michigan",11625,11539,11515,-85.8047478610513,43.9934923640952,11693.8912263329,11473.9111292753
"26087","Lapeer County, Michigan",89944,88319,88210,-83.2213140058942,43.0991114508089,88166.7860748321,87522.1898744077
"26089","Leelanau County, Michigan",21757,21708,21719,-85.7700453392932,44.92094149026,21795.0736027323,21562.3777767845
"26091","Lenawee County, Michigan",100911,99892,99640,-84.0668852024029,41.9070364272049,99256.7917141318,99077.6260670691
"26093","Livingston County, Michigan",181350,180967,181069,-83.9066977444731,42.6089195117731,181128.699534573,192137.760937404
"26095","Luce County, Michigan",6685,6631,6601,-85.5470824620144,46.4669316622453,6639.13144917571,6372.10424131618
